cns5_id,gj_id,component_id,n_components,primary_flag,gj_system_primary,gaia_dr3_id,hip_id,ra,dec,epoch,coordinates_bibcode,parallax,parallax_error,parallax_bibcode,pmra,pmra_error,pmdec,pmdec_error,pm_bibcode,rv,rv_error,rv_bibcode,g_mag,g_mag_error,bp_mag,bp_mag_error,rp_mag,rp_mag_error,g_mag_resulting,g_mag_resulting_error,g_rp_resulting,g_rp_resulting_error,g_rp_resulting_flag,cns6_system_id,reference_object_cns5_id,multiplicity_bibcode,remarks
10,10005,--,1,1,,,,1.1277745,-26.0673161,2000.0,2014yCat.2328....0C,33.0,5.0,2020AJ....159..257B,-1.0,4.0,-244.0,4.0,2020AJ....159..257B,,,,,,,,,,,,,,,5359,,,
11,1001,B,2,0,,4996141155411984128,,1.149203206864745,-40.74178765539875,2016.0,2020yCat.1350....0G,81.27069584930814,0.10724686,2020yCat.1350....0G,668.8881923601136,0.23232337832450867,-1498.236012315344,0.1990968883037567,2020yCat.1350....0G,32.84,0.17,2010ApJ...723..684B,18.397774,0.004446546628440128,21.390856,0.1428637393929763,16.70431,0.006315287954392175,18.397774,0.004446546628440128,1.6934642791748047,0.007723641554719067,1,629,,,
12,1001,A,2,1,,4996141155411983744,,1.1557978626946337,-40.740825073227725,2016.0,2020yCat.1350....0G,81.27069584930814,0.10724686,2020yCat.1350....0G,677.6748784409511,0.02900013141334057,-1505.6162159029004,0.025795185938477516,2020yCat.1350....0G,32.33,0.5,2026arXiv260200382W,11.510122,0.0006924068610821525,13.08086,0.0014934385160821884,10.287362,0.0010152916986904048,11.510122,0.0006924068610821525,1.2162420527207514,0.0022251237796462957,0,629,,,
13,10006,--,1,1,,2340736324254735488,,1.176391320557835,-20.974587718358716,2016.0,2020yCat.1350....0G,66.54157458071892,0.3729999,2020yCat.1350....0G,758.3599683562992,0.14649344980716705,85.2229368170899,0.12010937929153442,2020yCat.1350....0G,-33.0,2.0,2015ApJS..220...18B,16.876295,0.0014385544314241862,20.419176,0.11206365684076255,15.292363,0.00200028860198742,16.876295,0.0014385544314241862,1.5839319229125977,0.0024638574113391687,1,1160,,,
14,10007,--,1,1,,2414623952318068224,,1.2404631704419242,-17.160303653461234,2016.0,2020yCat.1350....0G,58.69169622507347,0.13884921,2020yCat.1350....0G,144.77593651072544,0.042604874819517136,-8.942795402438051,0.034120578318834305,2020yCat.1350....0G,3.2,3.8,2012AJ....144...99D,14.581695,0.0006754978428355287,16.968918,0.005919867152341428,13.195642,0.0013126515698580656,14.581695,0.0006754978428355287,1.3938711778110022,0.006201441868244986,0,1672,,,
15,2,--,1,1,,386655019234959872,428,1.3009212651019344,45.785894350455116,2016.0,2020yCat.1350....0G,86.96560694608007,0.017638264,2020yCat.1350....0G,870.7325008268119,0.017015498131513596,-151.3924962859703,0.013093354180455208,2020yCat.1350....0G,-0.792448,0.138569,2023A&A...674A...1G,9.08505,0.00040260671696295554,10.175217,0.0013312023954407653,8.046922,0.0006559447714540169,9.08505,0.00040260671696295554,1.0382720646741184,0.0019729073371106648,0,533,,,
16,3,--,1,1,,4706630501049679744,436,1.322328801511178,-67.83508132890724,2016.0,2020yCat.1350....0G,61.01754882208859,0.019343195,2020yCat.1350....0G,-116.61790800134396,0.019904067739844322,-560.5878813780755,0.018928995355963707,2020yCat.1350....0G,40.1488,0.127103,2023A&A...674A...1G,8.09102,0.00016979547035211724,8.690603,0.0006946378161567737,7.351634,0.00041687404830340643,8.09102,0.00016979547035211724,0.7373326432895377,0.0015317655394295573,0,1485,,,
17,10008,--,1,1,,,,1.3229134,37.6223382,2000.0,2014yCat.2328....0C,126.9,2.1,2021ApJS..253....7K,997.3,1.0,-271.6,1.0,2021ApJS..253....7K,,,,,,,,,,,,,,,169,,,
18,3005,--,1,1,,4976609705736840960,,1.3530665942594233,-50.04809948749726,2016.0,2020yCat.1350....0G,41.35569662238025,0.1003613,2020yCat.1350....0G,-155.76744374396947,0.015257848426699638,-11.497625083544825,0.022103598341345787,2020yCat.1350....0G,8.13388,0.155264,2023A&A...674A...1G,11.0229845,0.00031846031927315095,12.207629,0.0007454678912582433,9.936243,0.00043701722084222726,11.0229845,0.00031846031927315095,1.0827211962355012,0.001560995332539363,0,4624,,,
19,1,--,1,1,,2306965202564744064,439,1.3832841523481234,-37.36774402806293,2016.0,2020yCat.1350....0G,230.1189580287545,0.11858003,2020yCat.1350....0G,5633.438087895326,0.026583561673760414,-2334.7212726520424,0.030039241537451744,2020yCat.1350....0G,25.1261,0.141358,2023A&A...674A...1G,7.6824937,0.000563997394251114,8.802319,0.0010608060611379257,6.6162696,0.0007242163916172661,7.6824937,0.000563997394251114,1.0567198767680397,0.0018275116637751164,0,36,,,
20,10009,--,1,1,,2442074771933927424,,1.3960933645830722,-6.118821658361812,2016.0,2020yCat.1350....0G,40.22956016881384,0.083102696,2020yCat.1350....0G,177.22780798918635,0.03201139345765114,-55.476496127119844,0.019331784918904305,2020yCat.1350....0G,-6.5285,0.385881,2023A&A...674A...1G,11.973232,0.00044876557850132134,13.3743725,0.0013408072072458896,10.801078,0.000669937706719373,11.973232,0.00044876557850132134,1.16462018210294,0.0019840817770159914,0,4972,,,
21,4,B,2,0,,386653747925624576,,1.4262386378366099,45.80971591580014,2016.0,2020yCat.1350....0G,86.8389521627727,0.04067764,2020yCat.1350....0G,846.0132101843459,0.029981009662151337,-148.9092143394255,0.02449467033147812,2020yCat.1350....0G,-2.23916,0.137717,2023A&A...674A...1G,8.300702,0.00035962304566667963,9.222687,0.0008891884030160725,7.352524,0.00048424463478628446,8.300702,0.00035962304566667963,0.9485716958225058,0.001647770882852824,0,538,,,
22,4,A,2,1,,386653851004022144,473,1.4265906375173685,45.811373876292514,2016.0,2020yCat.1350....0G,86.8389521627727,0.04067764,2020yCat.1350....0G,888.4790652562915,0.0229461882263422,-162.83098719525617,0.019623657688498497,2020yCat.1350....0G,1.24868,0.219366,2023A&A...674A...1G,8.25029,0.00027565569751588064,9.156619,0.0007045279918699153,7.3108954,0.0004144907331918049,8.25029,0.00027565569751588064,0.9397465609566912,0.0015356308994123997,0,538,,,
23,4.1,B,2,0,,423075173674854528,518,1.5678785964614534,58.437291315614864,2016.0,2020yCat.1350....0G,48.09404229070233,0.14311767,2020yCat.1350....0G,284.7609725338516,0.20587575435638428,37.686644915970156,0.1986575722694397,2020yCat.1350....0G,-16.0,5.0,1953GCRV..C......0W,7.075807,0.0011462413378568724,6.969859,0.1464046327182083,6.038823,0.1196207097152739,7.075807,0.0011462413378568724,1.0369839668273926,0.11962620140249558,1,2957,,,
24,4.1,A,2,1,,423075173680043904,518,1.5679083398603368,58.436861698042875,2016.0,2020yCat.1350....0G,48.09404229070233,0.14311767,2020yCat.1350....0G,237.577540601277,0.03908160701394081,37.1743219800333,0.03857235237956047,2020yCat.1350....0G,-13.79,0.14,2004A&A...424..727P,6.221867,0.0006279045794311111,6.380405,0.023246771749314925,5.585264,0.02481012290579431,6.221867,0.0006279045794311111,0.4833509118193193,0.03402417663023406,0,2957,,,
25,3006,--,1,1,,4899957905439568256,523,1.5820789842236815,-65.84297370856557,2016.0,2020yCat.1350....0G,57.252581668515866,0.054176137,2020yCat.1350....0G,197.38727769069425,0.037806276232004166,-549.3192316907192,0.04225640743970871,2020yCat.1350....0G,2.15533,0.23588,2023A&A...674A...1G,11.108225,0.0005992021221618855,12.421236,0.0016972013334980742,9.97146,0.0006342792318528964,11.108225,0.0005992021221618855,1.1327865844147502,0.002229978141235367,0,1795,,,
26,5,--,1,1,,2860924621205256704,544,1.655198904590879,29.02071363055181,2016.0,2020yCat.1350....0G,72.67853008452184,0.029208586,2020yCat.1350....0G,380.1592537624844,0.03355308622121811,-177.729603753582,0.01672936975955963,2020yCat.1350....0G,-6.75406,0.116572,2023A&A...674A...1G,5.878327,0.00041666478530689614,6.250121,0.0017189218060352572,5.3331194,0.002453988958395296,5.878327,0.00041666478530689614,0.5434994631188803,0.0032659996912414945,0,902,,,
27,10010,--,1,1,,2441755844843043328,,1.6630516226151786,-7.092789216379468,2016.0,2020yCat.1350....0G,47.01521746810693,1.6320714,2020yCat.1350....0G,-104.9474944758883,0.4316329061985016,119.31856418000241,0.2610674798488617,2020yCat.1350....0G,0.369105,2.20253,2023A&A...674A...1G,13.357119,0.0012163075799331903,14.953885,0.005710196572940758,11.761719,0.001968567217258219,13.357119,0.0012163075799331903,1.2969907108121335,0.006178317067817752,0,3180,,,
28,1002,--,1,1,,2441630500517079808,,1.6763504259443918,-7.5464753252597605,2016.0,2020yCat.1350....0G,206.3732852057332,0.14762881,2020yCat.1350....0G,-811.5659562556189,0.06421741098165512,-1893.2508466548065,0.03386662155389786,2020yCat.1350....0G,-39.89,0.5,2026arXiv260200382W,11.773832,0.0006698149684977715,14.072416,0.0014424186928942795,10.397489,0.0008136930239094291,11.773832,0.0006698149684977715,1.3768080797913385,0.0021053902305201554,0,47,,,
29,10011,--,1,1,,4922569671300905088,,1.7754114779378452,-56.084648987755045,2016.0,2020yCat.1350....0G,40.235685750895094,0.062283654,2020yCat.1350....0G,339.73149401284587,0.019350100308656693,-7.279415497304731,0.019861925393342972,2020yCat.1350....0G,8.2992,0.419991,2023A&A...674A...1G,12.299827,0.0004354395526162825,13.728705,0.0011381699630863588,11.127253,0.0005901382878147702,12.299827,0.0004354395526162825,1.1714369353343521,0.0018258406457347125,0,4967,,,
30,10012,--,1,1,,2766234439302571904,,1.8372377091198708,12.5048454839222,2016.0,2020yCat.1350....0G,57.30962575066899,0.07878065,2020yCat.1350....0G,355.0270110930993,0.05979643762111664,-232.29945183493905,0.06009912118315697,2020yCat.1350....0G,,,,16.257181,0.0004943921692545551,16.67076,0.005205609439054769,15.655428,0.0037502949214644446,16.257181,0.0004943921692545551,0.5909798595809881,0.006546226518379738,0,1789,,,
31,1003,--,1,1,,2860957125517813248,,1.8690045286262813,29.237379479908373,2016.0,2020yCat.1350....0G,47.39253049196796,0.043209746,2020yCat.1350....0G,1515.4183636622718,0.02558910846710205,-1137.5345153999438,0.024374904111027718,2020yCat.1350....0G,8.31762,0.782981,2023A&A...674A...1G,12.94541,0.0004582136524842054,14.4051695,0.001513004691328684,11.762993,0.000570771445355005,12.94541,0.0004582136524842054,1.1813292799642903,0.002074840533345936,0,3103,,,
32,10013,A,2,1,,429297924157113856,,1.930349282862347,60.38166243426184,2016.0,2020yCat.1350....0G,65.16972578522784,0.2619545,2020yCat.1350....0G,321.57497694637874,0.11646437644958496,-3.13100449594332,0.11653684079647064,2020yCat.1350....0G,1.52854,0.974254,2023A&A...674A...1G,12.401586,0.0009242313261343413,13.644194,0.007043217497476329,10.695002,0.006682057035040627,12.401586,0.0009242313261343413,1.2490213506168173,0.00979524368947974,0,1232,,,
33,10014,B,2,0,10013,429297859741477888,,1.9308182403086502,60.38161993916557,2016.0,2020yCat.1350....0G,65.16972578522784,0.2619545,2020yCat.1350....0G,363.3218340251738,0.13856914639472961,-62.228147343218964,0.250344842672348,2020yCat.1350....0G,6.66815,2.43376,2023A&A...674A...1G,12.988087,0.002573263727619104,,,,,12.988087,0.002573263727619104,,,,1232,,,
34,10015,--,1,1,,528913132171021568,,1.961051688117775,67.60663910704135,2016.0,2020yCat.1350....0G,39.682788678067524,0.4225664,2020yCat.1350....0G,-55.8860364365776,0.10905484855175018,-91.05548129072255,0.13640613853931427,2020yCat.1350....0G,,,,11.03445,0.0008804480297042683,12.11453,0.0014991916564854595,9.804655,0.0005356143672315907,11.03445,0.0008804480297042683,1.0941861440069818,0.002055348723029869,0,5120,,,
35,10016,--,1,1,,393155984814848128,,2.025945508249953,47.95067855186984,2016.0,2020yCat.1350....0G,53.650345787845986,0.08051952,2020yCat.1350....0G,-124.05565122909393,0.02769896388053894,4.3616892282195305,0.022264650091528893,2020yCat.1350....0G,-29.64,0.44,2010ApJ...716.1522S,11.423243,0.0007218551300254312,12.989094,0.0026141983142542262,10.1998205,0.0012134769222339368,11.423243,0.0007218551300254312,1.2151827519513523,0.0031617335540876914,0,2193,,,
36,3009,--,1,1,,4919497979411495296,,2.0695188524464223,-57.09822684087826,2016.0,2020yCat.1350....0G,78.10456483779149,0.0681256,2020yCat.1350....0G,-355.71342238494435,0.022500699386000633,-44.25621691409356,0.020590363070368767,2020yCat.1350....0G,25.0573,0.176982,2023A&A...674A...1G,10.946427,0.0004182220246377452,12.368194,0.0012858615078728632,9.774734,0.0006966408937654191,10.946427,0.0004182220246377452,1.1695584886759,0.00195671877189732,0,731,,,
37,3008,--,1,1,,2772804845911842944,687,2.1132324766776307,17.424000188404566,2016.0,2020yCat.1350....0G,46.03145059079152,0.020533271,2020yCat.1350....0G,-92.77453922801377,0.02727694995701313,-66.02311719197091,0.02376815676689148,2020yCat.1350....0G,12.0593,0.180905,2023A&A...674A...1G,10.03371,0.000393764157808938,11.012845,0.0019853868977463014,9.054699,0.0008646120586302222,10.03371,0.000393764157808938,0.9804097382315385,0.0025257306162121632,0,3383,,,
38,10017,--,1,1,,386864854157380480,,2.206966731897839,46.19590988458067,2016.0,2020yCat.1350....0G,48.672231547034244,0.044864107,2020yCat.1350....0G,39.40628021313251,0.01529147382825613,-59.7384694513879,0.013734093867242336,2020yCat.1350....0G,-39.2135,26.271,2023A&A...674A...1G,13.244516,0.0009114078848437013,14.964589,0.004780352068810504,11.994157,0.0017490969301513384,13.244516,0.0009114078848437013,1.2533211535466813,0.005253675472737701,0,2860,,,
39,10018,--,1,1,,,,2.2073154,-17.6564435,2000.0,2014yCat.2328....0C,36.0,4.0,2020AJ....159..257B,-171.0,3.0,-373.0,3.0,2020AJ....159..257B,,,,,,,,,,,,,,,5297,,,
40,3010,--,1,1,,2798766647610195456,,2.22443393311,20.83928477475,2016.0,2020yCat.1350....0G,55.2555,0.7612,2018yCat.1345....0G,-48.635,1.629,-260.193,1.537,2018yCat.1345....0G,22.591,7.69878,2023A&A...674A...1G,12.004319,0.0015585338496896112,13.741416,0.0023737650783183964,10.697179,,12.004319,0.0015585338496896112,,,,2003,,,
41,10020,--,1,1,,393621524910343296,,2.2322728822606455,49.31654365243212,2016.0,2020yCat.1350....0G,67.82236640284941,0.06351167,2020yCat.1350....0G,352.6706663536907,0.030443325638771057,202.42411731979598,0.03300952538847923,2020yCat.1350....0G,-2.78,0.5,2026arXiv260200382W,14.384546,0.00046150199887159705,16.769222,0.005295454693900568,12.998102,0.0010322948902713792,14.384546,0.00046150199887159705,1.3935439980342612,0.0055495471126600915,0,1096,,,
42,7,--,1,1,,2333676738050041728,738,2.2716167670028304,-27.121732715340222,2016.0,2020yCat.1350....0G,42.088935343344176,0.0531326,2020yCat.1350....0G,692.2238674822946,0.027211032807826996,90.0668775604938,0.025529738515615463,2020yCat.1350....0G,19.701,0.179072,2023A&A...674A...1G,10.915721,0.00046879604968618285,11.9105425,0.0011601372260580934,9.93016,0.0004962746538339141,10.915721,0.00046879604968618285,0.9884367571303192,0.0018116862077423173,0,4394,,,
43,8,--,1,1,,423018377034969216,746,2.2920403043889377,59.15021805887627,1991.25,2007A&A...474..653V,59.58000183105469,0.38,2007A&A...474..653V,523.5,0.3199999928474426,-179.77,0.3100000023841858,2007A&A...474..653V,4.3,0.8,2006AstL...32..759G,2.232691,0.0067081517250846025,2.976076,0.08113875240087509,2.263989,0.03745513781905174,2.1980448,0.08192764222621918,0.308242603984737,0.13115177616399062,2,1598,,,
44,10021,--,1,1,,4922947628424508544,,2.3293935407225477,-55.099846238196655,2016.0,2020yCat.1350....0G,42.10574910398696,0.07888962,2020yCat.1350....0G,185.1462768798713,0.02284720540046692,-125.6778573462769,0.024505455046892166,2020yCat.1350....0G,3.74428,0.823389,2023A&A...674A...1G,12.897353,0.000517525896850398,14.59318,0.0015403967901926774,11.646742,0.0008182923942466555,12.897353,0.000517525896850398,1.2483270286730914,0.0021754136879494498,0,4391,,,
45,10022,--,1,1,,2364492097606462336,,2.3338375995013143,-21.245295286813963,2016.0,2020yCat.1350....0G,43.04779748148828,0.08933851,2020yCat.1350....0G,146.16029470042153,0.03138505294919014,-103.31692589901947,0.026092978194355965,2020yCat.1350....0G,16.7331,0.32399,2023A&A...674A...1G,11.219437,0.00041919109264607887,12.386099,0.001801568239939335,10.14607,0.0009175231018757805,11.219437,0.00041919109264607887,1.073433450391578,0.0024036423955392924,0,4103,,,
46,10023,--,1,1,,4996252755842227072,,2.431511336902061,-41.29274481908485,2016.0,2020yCat.1350....0G,43.73806427583488,0.042546865,2020yCat.1350....0G,193.69535479601598,0.01906297728419304,105.9227586829454,0.019358310848474503,2020yCat.1350....0G,22.0879,1.4838,2023A&A...674A...1G,14.061494,0.0005310032550551275,15.91376,0.0018864470610405512,12.778262,0.000841494894001043,14.061494,0.0005310032550551275,1.2861716957409266,0.0024406548651413947,0,3915,,,
47,10024,--,1,1,,4995796699034222464,,2.4392791777364233,-42.02765540973986,2016.0,2020yCat.1350....0G,60.88898202038334,1.448974,2020yCat.1350....0G,266.75012604835865,0.3597603738307953,-18.09920572715969,0.3178221881389618,2020yCat.1350....0G,5.6817,2.11428,2023A&A...674A...1G,12.140126,0.0010008199168670797,13.875698,0.0029085178948386544,10.863843,0.0014884334215124694,12.140126,0.0010008199168670797,1.2614120065399728,0.0035163774534130994,0,1492,,,
48,3011,--,1,1,,2443632711191439104,897,2.770354231234145,-5.78393759857742,2016.0,2020yCat.1350....0G,41.12855009734802,0.038262647,2020yCat.1350....0G,255.58843991441645,0.04864392429590225,8.251284613966217,0.019975902512669563,2020yCat.1350....0G,-5.91993,0.184839,2023A&A...674A...1G,10.113051,0.0003928970004210048,11.060745,0.0007134385344113153,9.150398,0.0004346518652282277,10.113051,0.0003928970004210048,0.9633528851473163,0.0015452885770396876,0,4678,,,
49,10,--,1,1,,2416611663182821120,910,2.8156932027646513,-15.469175920957877,2016.0,2020yCat.1350....0G,52.98656967785683,0.3304481,2020yCat.1350....0G,-82.82753394668673,0.11728990823030472,-269.54931904691836,0.08245031535625458,2020yCat.1350....0G,14.9457,0.127616,2023A&A...674A...1G,4.7636194,0.0008799838473179433,5.0197806,0.0007491882665401986,4.338079,0.0022278340029625397,4.7636194,0.0008799838473179433,0.42454956620035034,0.0026859872306989104,0,2270,,,
50,10025,--,1,1,,384636109728592768,,2.843289573717145,42.67702506909369,2016.0,2020yCat.1350....0G,42.709832081763835,0.029079674,2020yCat.1350....0G,-50.024131514494655,0.021282793954014778,-227.0293419553291,0.018292589113116264,2020yCat.1350....0G,,,,15.220189,0.0003215641471644833,15.40253,0.0014038079853979928,14.896034,0.0017486463034257689,15.220189,0.0003215641471644833,0.3264348791150282,0.0025919955158818808,0,4204,,,
51,10026,--,1,1,,423027104407576576,,2.874734923550554,59.13922658078038,2016.0,2020yCat.1350....0G,107.44378063119036,0.0560871,2020yCat.1350....0G,-905.7217674154335,0.02496461197733879,-1166.8263106109798,0.026552770286798477,2020yCat.1350....0G,-57.57,0.5,2026arXiv260200382W,13.467986,0.0005079731117223603,15.901472,0.002734598798299761,12.079866,0.00044337735659632875,13.467986,0.0005079731117223603,1.4009066594892703,0.003060165692900442,0,273,,,
52,3013,--,1,1,,2309813109479463040,950,2.9343520768768716,-35.132557218922194,2016.0,2020yCat.1350....0G,46.06857183982934,0.18951304,2020yCat.1350....0G,171.2981178818337,0.06512679904699326,125.4361281617478,0.0846296101808548,2020yCat.1350....0G,-1.15404,2.09063,2023A&A...674A...1G,5.12059,0.0006708111558257318,5.3561015,0.0007265495274905667,4.746702,0.002325753423306953,5.12059,0.0006708111558257318,0.385311651120984,0.0027617029532375085,0,3373,,,
53,10027,--,1,1,,2848646203058386560,,2.971554717999092,22.9836653667639,2016.0,2020yCat.1350....0G,48.85726881438102,0.21953177,2020yCat.1350....0G,119.49854275878423,0.06892947107553482,-212.38966909047187,0.0729493647813797,2020yCat.1350....0G,-42.6331,0.299472,2023A&A...674A...1G,11.7604475,0.0007224681307937793,13.254201,0.0008706464835670126,10.554515,0.0005298290224257478,11.7604475,0.0007224681307937793,1.1949240743263987,0.001651891065522248,0,2827,,,
54,10028,--,1,1,,2875557677861519744,,2.982206803893545,33.05296139440205,2016.0,2020yCat.1350....0G,47.77541128290854,0.09298739,2020yCat.1350....0G,-556.6157101253634,0.03274092823266983,-396.51660184907394,0.029748691245913506,2020yCat.1350....0G,-4.9821,0.269099,2023A&A...674A...1G,11.831353,0.000455616645676899,13.266906,0.0016180943185195302,10.651481,0.0006233816116579396,11.831353,0.000455616645676899,1.1748901954525495,0.002167217999504995,0,3021,,,
55,10029,--,1,1,,2546762984866318080,,3.0124937945572148,2.1068708223680006,2016.0,2020yCat.1350....0G,42.14832688239451,0.063205756,2020yCat.1350....0G,302.1487956446024,0.03107822686433792,65.82581957558202,0.02082342468202114,2020yCat.1350....0G,-18.6847,4.25463,2023A&A...674A...1G,13.68978,0.0006669167563131352,15.449004,0.0033198424601152596,12.426199,0.0012879228549265466,13.68978,0.0006669167563131352,1.263581437240116,0.003790791373872517,0,4377,,,
56,1004,--,1,1,,395234439752169344,,3.0582193135460027,50.41997493299496,2016.0,2020yCat.1350....0G,91.99672530276807,0.026782792,2020yCat.1350....0G,-461.332056786813,0.015434003435075283,-551.6672959352079,0.013221997767686844,2020yCat.1350....0G,,,,14.236328,0.0002814750017818761,14.46869,0.0009350421929844453,13.839458,0.0008240464117228002,14.236328,0.0002814750017818761,0.3963515532553875,0.0018009320895953805,0,443,,,
57,2001,--,1,1,,4918476567469050624,1031,3.2083836706679496,-57.912454057528365,2016.0,2020yCat.1350....0G,48.44250835082962,0.024118716,2020yCat.1350....0G,-118.12872398163611,0.019371377304196358,34.996231671046715,0.018191013485193253,2020yCat.1350....0G,1.00834,0.122747,2023A&A...674A...1G,7.024891,0.000186150733926926,7.410337,0.0006969043362979729,6.4652286,0.0006869302769762833,7.024891,0.000186150733926926,0.5573121346156051,0.001627129023580377,0,2898,,,
58,11,--,1,1,,530438704553073280,1068,3.325006045153738,69.32568038686904,2016.0,2020yCat.1350....0G,48.74500388928145,0.42821375,2020yCat.1350....0G,734.2996649267509,0.2671862840652466,-274.9180200195582,0.23838919401168823,2020yCat.1350....0G,13.0536,0.002833,2020AJ....160..120J,12.047564,0.001467320429760935,12.767478,0.025620719890027722,10.217593,0.031492728890999876,12.047564,0.001467320429760935,1.1585264085358309,0.04061900122707697,0,2848,,,
59,10030,--,1,1,,,,3.343623,-11.7168331,2000.0,2014yCat.2328....0C,40.00000000000001,3.0,2020AJ....159..257B,214.0,3.0,-27.0,3.0,2020AJ....159..257B,,,,,,,,,,,,,,,5044,,,
60,10031,--,1,1,,2308360585899679744,1083,3.3717916394717706,-36.827926751673346,1991.25,2007A&A...474..653V,35.47999954223633,2.3,2007A&A...474..653V,-211.31,2.0299999713897705,-320.2,1.7000000476837158,2007A&A...474..653V,,,,10.383263,0.019872695775254048,11.00428,0.0009023780003190041,9.031791,0.0007454576552845538,10.040423,0.081984743475914,1.0054445342178866,0.13122312214281612,2,5307,,,
61,3014,A,2,1,,565169459378433152,1092,3.418168032647945,80.66661102105323,2016.0,2020yCat.1350....0G,52.012573322229194,0.027909996,2020yCat.1350....0G,250.6147702400354,0.01896890252828598,184.89016570489278,0.01929428055882454,2020yCat.1350....0G,-15.9118,0.158389,2023A&A...674A...1G,10.218442,0.0005000896489824057,11.350484,0.002005883181054403,9.163852,0.000787733528336066,10.218442,0.0005000896489824057,1.0569048101191032,0.002516762095968095,0,2374,,,
62,3015,B,2,0,3014,565169459376414592,,3.4357891997967855,80.6645163667332,2016.0,2020yCat.1350....0G,52.012573322229194,0.027909996,2020yCat.1350....0G,250.13480945491096,0.07734442502260208,193.82596275215795,0.07519280165433884,2020yCat.1350....0G,-16.9421,3.13197,2023A&A...674A...1G,14.4061775,0.0010519585555263426,15.7959585,0.10083591766672156,12.930595,0.015526032311544398,14.4061775,0.0010519585555263426,1.4909429550170898,0.015561628968127525,1,2374,,,
63,10032,--,1,1,,2444078253918146944,,3.4468640007588034,-4.961051708073397,2016.0,2020yCat.1350....0G,42.7028091925735,0.84455764,2020yCat.1350....0G,598.2906754345581,0.29633474349975586,-163.01447493892414,0.17308346927165985,2020yCat.1350....0G,,,,15.437779,0.0010123662952934128,18.302176,0.015219945774191971,13.981084,0.0011878322266951455,15.437779,0.0010123662952934128,1.456695556640625,0.0015607148729417737,1,4208,,,
64,10033,--,1,1,,4689789625044431616,,3.4612028621199697,-71.83283882571797,2016.0,2020yCat.1350....0G,53.24262597550886,0.0193993,2020yCat.1350....0G,233.00799444120008,0.021414930000901222,-247.73224655056336,0.022609515115618706,2020yCat.1350....0G,,,,15.033262,0.0003618549307526615,15.289119,0.0017056263181491297,14.61724,0.0011585702429306587,15.033262,0.0003618549307526615,0.419295436406472,0.002437508183569311,0,2233,,,
65,10034,--,1,1,,,,3.49110651791,-22.58926348242,2015.5,2018A&A...616A...1G,36.79999923706055,2.0,2018A&A...616A...1G,67.5999984741211,2.200000047683716,-67.4000015258789,2.9000000953674316,2018A&A...616A...1G,,,,,,,,,,,,,,,5280,,,
66,3016,--,1,1,,2418116963320446720,,3.550804206824608,-13.186812817436499,2016.0,2020yCat.1350....0G,53.925154147529256,0.038864173,2020yCat.1350....0G,-546.6949616842454,0.04689587652683258,-714.9433483430773,0.02711670659482479,2020yCat.1350....0G,,,,15.758745,0.0004325748578433771,16.068424,0.003337919135794139,15.274777,0.0022516313625696783,15.758745,0.0004325748578433771,0.48263073183804084,0.004231022092829117,0,2158,,,
67,10035,--,1,1,,4977142934516994176,,3.7382479522578875,-48.73677761063174,2016.0,2020yCat.1350....0G,50.805362502079575,0.32973722,2020yCat.1350....0G,871.6603968855355,0.1399800181388855,281.659803617169,0.19783000648021698,2020yCat.1350....0G,,,,19.056736,0.0015917545010361008,21.360424,0.08873724946064843,17.443943,0.0069454437363573535,19.056736,0.0015917545010361008,1.61279296875,0.007125508479152508,1,2544,,,
68,10036,--,1,1,,,,3.7745414,-46.2549683,2000.0,2014yCat.2328....0C,75.2,2.4,2021ApJS..253....7K,413.4,1.1,-687.8,1.0,2021ApJS..253....7K,,,,,,,,,,,,,,,821,,,
69,1005,--,1,1,,2368293487261055488,1242,3.8652770600683874,-16.13230908599444,1991.25,2007A&A...474..653V,200.52999877929688,9.41,2007A&A...474..653V,731.83,12.8100004196167,-607.73,5.519999980926514,2007A&A...474..653V,-25.6,0.68,2026arXiv260200382W,10.267536,0.003594305793732539,11.725416,0.001695613143965602,8.906687,0.0009029206121340394,9.981446,0.08212945610284805,1.2469567655155966,0.13140398688831517,2,53,,,
70,10037,--,1,1,,392350008432819328,,3.9121438389884853,47.58934198184821,2016.0,2020yCat.1350....0G,87.03033031647948,0.036480345,2020yCat.1350....0G,-78.673398826095,0.034573595970869064,-21.616236472215483,0.02614363469183445,2020yCat.1350....0G,4.43941,0.144042,2023A&A...674A...1G,9.992615,0.0006042008249102127,11.324109,0.001194684607955183,8.851962,0.000532000362812725,9.992615,0.0006042008249102127,1.1386081366292398,0.0018439890722338622,0,530,,,
71,10038,--,1,1,,2876239130257160960,,3.936857381175004,35.26625717294524,2016.0,2020yCat.1350....0G,58.78813694585573,0.32320973,2020yCat.1350....0G,54.51391021015964,0.2578426003456116,-257.25832764858103,0.22414422035217285,2020yCat.1350....0G,-37.35,0.16,2010ApJ...723..684B,18.667973,0.0021816611624515562,21.251236,0.17605308548091875,17.0896,0.009744506692746202,18.667973,0.0021816611624515562,1.5783729553222656,0.009985742642023426,1,1665,,,
